TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
299010,2021-12-04 02:32:16,454,1841,55.91,0
299011,2021-12-04 02:36:04,41,480,2.56,0
299012,2021-12-04 02:36:14,423,1268,13.64,0
299013,2021-12-04 02:39:24,234,381,53.45,0
299014,2021-12-04 02:39:29,806,380,13.96,0
299015,2021-12-04 02:40:19,744,623,51.53,0
299016,2021-12-04 02:42:21,460,1011,20.49,0
299017,2021-12-04 02:42:46,485,1924,33.97,0
299018,2021-12-04 02:43:14,613,592,49.52,0
299019,2021-12-04 02:46:36,846,1182,11.23,0
299020,2021-12-04 02:49:54,987,172,1.7,0
299021,2021-12-04 02:53:50,363,97,19.62,0
299022,2021-12-04 02:54:50,632,328,38.81,0
299023,2021-12-04 02:56:34,350,1211,43.86,0
299024,2021-12-04 02:56:42,179,236,9.92,0
299025,2021-12-04 02:57:46,978,1245,60.79,1
299026,2021-12-04 02:58:03,770,67,90.34,0
299027,2021-12-04 02:58:57,180,1021,14.16,0
299028,2021-12-04 03:00:26,924,461,44.4,0
299029,2021-12-04 03:00:35,328,746,25.61,0
299030,2021-12-04 03:01:02,665,199,42.04,0
299031,2021-12-04 03:03:38,335,1002,61.36,0
299032,2021-12-04 03:03:42,454,454,18.33,0
299033,2021-12-04 03:08:07,757,1629,24.11,0
299034,2021-12-04 03:11:17,114,1258,113.0,0
299035,2021-12-04 03:11:37,692,736,63.24,0
299036,2021-12-04 03:11:50,211,589,68.7,0
299037,2021-12-04 03:12:40,937,34,21.04,0
299038,2021-12-04 03:14:26,447,219,51.26,0
299039,2021-12-04 03:15:03,715,635,16.39,0
299040,2021-12-04 03:15:39,246,549,107.35,0
299041,2021-12-04 03:16:06,31,958,7.8,0
299042,2021-12-04 03:16:15,670,1865,51.23,0
299043,2021-12-04 03:16:25,664,388,104.54,0
299044,2021-12-04 03:16:28,590,1737,12.45,0
299045,2021-12-04 03:19:25,914,1107,20.24,0
299046,2021-12-04 03:20:01,37,337,7.21,0
299047,2021-12-04 03:22:52,318,1335,71.33,0
299048,2021-12-04 03:23:08,161,1166,58.24,0
299049,2021-12-04 03:24:59,162,1698,65.77,0
299050,2021-12-04 03:25:44,156,261,30.34,0
299051,2021-12-04 03:25:52,686,1650,82.38,0
299052,2021-12-04 03:27:01,523,85,9.54,0
299053,2021-12-04 03:28:22,418,1756,69.96,0
299054,2021-12-04 03:29:19,497,113,14.74,0
299055,2021-12-04 03:29:21,435,683,28.55,0
299056,2021-12-04 03:29:39,410,602,86.86,0
299057,2021-12-04 03:30:35,900,719,85.46,0
299058,2021-12-04 03:30:42,441,948,126.26,0
299059,2021-12-04 03:30:55,229,1249,66.02,0
299060,2021-12-04 03:33:50,615,1230,7.41,0
299061,2021-12-04 03:37:51,382,949,16.62,0
299062,2021-12-04 03:39:21,562,475,143.28,0
299063,2021-12-04 03:41:21,800,1333,170.46,0
299064,2021-12-04 03:42:00,840,1332,41.66,0
299065,2021-12-04 03:44:41,867,563,31.74,0
299066,2021-12-04 03:46:12,600,1422,9.42,0
299067,2021-12-04 03:46:34,148,1484,29.31,0
299068,2021-12-04 03:46:34,155,669,75.16,0
299069,2021-12-04 03:48:45,73,661,64.18,0
299070,2021-12-04 03:50:12,754,94,85.08,0
299071,2021-12-04 03:51:24,567,1023,50.59,0
299072,2021-12-04 03:51:26,67,752,211.3,0
299073,2021-12-04 03:51:52,872,862,67.83,0
299074,2021-12-04 03:52:17,333,447,97.3,0
299075,2021-12-04 03:52:22,407,921,50.05,0
299076,2021-12-04 03:52:48,721,857,82.4,0
299077,2021-12-04 03:52:56,235,231,7.06,0
299078,2021-12-04 03:54:32,752,1465,14.77,0
299079,2021-12-04 03:58:01,364,1745,59.92,0
299080,2021-12-04 03:58:48,150,420,28.55,0
299081,2021-12-04 03:58:51,590,499,79.29,0
299082,2021-12-04 04:00:36,724,483,143.54,0
299083,2021-12-04 04:01:38,454,1841,19.47,0
299084,2021-12-04 04:02:29,857,1318,66.64,0
299085,2021-12-04 04:04:16,826,938,136.63,0
299086,2021-12-04 04:04:26,537,1674,52.25,0
299087,2021-12-04 04:06:57,976,1863,5.7,0
299088,2021-12-04 04:09:06,938,170,27.88,0
299089,2021-12-04 04:09:18,65,1755,8.08,0
299090,2021-12-04 04:09:33,62,990,34.21,0
299091,2021-12-04 04:10:10,279,1868,134.31,0
299092,2021-12-04 04:11:35,457,83,48.93,0
299093,2021-12-04 04:11:53,637,975,46.7,0
299094,2021-12-04 04:13:14,720,1482,147.19,0
299095,2021-12-04 04:15:01,267,318,6.26,0
299096,2021-12-04 04:20:38,29,335,53.5,0
299097,2021-12-04 04:21:20,976,1488,89.9,0
299098,2021-12-04 04:22:05,884,916,15.04,0
299099,2021-12-04 04:23:49,548,861,47.55,0
299100,2021-12-04 04:24:44,322,1976,33.64,0
299101,2021-12-04 04:25:50,688,1442,68.89,0
299102,2021-12-04 04:26:42,198,917,110.19,0
299103,2021-12-04 04:27:33,366,1869,69.87,0
299104,2021-12-04 04:28:11,641,1861,15.06,0
299105,2021-12-04 04:28:42,233,381,49.05,0
299106,2021-12-04 04:29:38,384,1474,89.65,0
299107,2021-12-04 04:29:47,444,971,10.78,0
299108,2021-12-04 04:30:59,974,1026,30.26,0
299109,2021-12-04 04:34:23,410,950,42.08,0
299110,2021-12-04 04:36:53,710,486,54.34,0
299111,2021-12-04 04:37:32,226,1938,20.76,0
299112,2021-12-04 04:37:33,744,377,51.59,0
299113,2021-12-04 04:38:21,667,358,65.93,0
299114,2021-12-04 04:38:42,542,368,16.68,0
299115,2021-12-04 04:38:50,701,79,25.49,0
299116,2021-12-04 04:39:45,510,328,96.79,0
299117,2021-12-04 04:39:59,107,864,23.85,0
299118,2021-12-04 04:40:02,392,610,131.28,0
299119,2021-12-04 04:41:28,735,1789,74.0,0
299120,2021-12-04 04:42:40,498,504,38.82,0
299121,2021-12-04 04:45:25,708,1678,29.04,0
299122,2021-12-04 04:47:19,139,138,37.66,0
299123,2021-12-04 04:48:26,329,170,82.05,0
299124,2021-12-04 04:48:53,760,351,112.47,0
299125,2021-12-04 04:49:12,187,549,12.6,0
299126,2021-12-04 04:50:39,887,1054,63.11,0
299127,2021-12-04 04:50:58,964,1019,51.68,0
299128,2021-12-04 04:51:10,195,30,129.45,0
299129,2021-12-04 04:51:29,725,1066,44.61,0
299130,2021-12-04 04:52:33,349,651,14.86,0
299131,2021-12-04 04:52:45,576,1400,69.66,0
299132,2021-12-04 04:53:55,782,1983,13.87,0
299133,2021-12-04 04:55:22,424,1575,46.54,0
299134,2021-12-04 04:56:59,392,1035,45.07,0
299135,2021-12-04 04:57:27,979,1308,96.06,0
299136,2021-12-04 04:57:31,288,1246,118.39,0
299137,2021-12-04 04:58:53,980,1168,21.27,1
299138,2021-12-04 04:59:18,329,684,37.97,0
299139,2021-12-04 05:01:07,250,328,74.53,0
299140,2021-12-04 05:01:36,705,856,50.93,0
299141,2021-12-04 05:02:57,885,532,17.74,0
299142,2021-12-04 05:02:59,335,677,99.27,0
299143,2021-12-04 05:04:11,625,1528,128.8,0
299144,2021-12-04 05:05:38,430,1949,10.9,0
299145,2021-12-04 05:05:49,584,1084,65.31,0
299146,2021-12-04 05:07:07,97,737,4.1,0
299147,2021-12-04 05:07:20,285,298,47.9,0
299148,2021-12-04 05:09:47,563,1163,40.76,0
299149,2021-12-04 05:10:38,148,689,54.79,0
299150,2021-12-04 05:12:45,934,1472,49.86,1
299151,2021-12-04 05:12:56,611,842,93.91,0
299152,2021-12-04 05:13:19,990,1303,26.12,0
299153,2021-12-04 05:15:46,441,75,91.09,0
299154,2021-12-04 05:17:35,870,963,44.1,0
299155,2021-12-04 05:18:23,244,667,7.46,0
299156,2021-12-04 05:19:10,982,1476,39.98,0
299157,2021-12-04 05:21:35,98,1043,5.05,0
299158,2021-12-04 05:22:12,567,473,64.28,0
299159,2021-12-04 05:23:56,213,201,38.78,0
299160,2021-12-04 05:25:14,186,1815,66.28,0
299161,2021-12-04 05:25:22,716,1331,4.5,0
299162,2021-12-04 05:26:20,314,838,57.61,0
299163,2021-12-04 05:26:40,167,658,94.76,0
299164,2021-12-04 05:28:19,566,461,52.57,0
299165,2021-12-04 05:28:33,841,207,48.09,0
299166,2021-12-04 05:29:16,960,1768,51.95,0
299167,2021-12-04 05:30:28,787,618,36.39,0
299168,2021-12-04 05:30:39,981,694,73.81,0
299169,2021-12-04 05:31:03,55,1921,19.03,0
299170,2021-12-04 05:32:16,638,980,47.39,0
299171,2021-12-04 05:32:17,284,1469,44.37,0
299172,2021-12-04 05:32:41,532,177,6.65,0
299173,2021-12-04 05:33:03,41,699,3.94,0
299174,2021-12-04 05:33:08,386,1202,155.64,0
299175,2021-12-04 05:34:30,960,1806,111.09,0
299176,2021-12-04 05:34:59,149,610,14.04,0
299177,2021-12-04 05:35:13,427,720,33.8,0
299178,2021-12-04 05:35:19,988,1183,82.74,0
299179,2021-12-04 05:36:08,526,1010,52.87,0
299180,2021-12-04 05:36:28,117,757,57.43,0
299181,2021-12-04 05:36:31,879,119,36.35,0
299182,2021-12-04 05:36:37,383,1700,63.65,0
299183,2021-12-04 05:37:02,496,1989,67.26,0
299184,2021-12-04 05:37:19,424,1400,48.76,0
299185,2021-12-04 05:37:25,649,1074,69.62,0
299186,2021-12-04 05:37:59,170,1389,6.11,0
299187,2021-12-04 05:38:21,696,1013,12.86,0
299188,2021-12-04 05:38:21,610,1088,68.07,0
299189,2021-12-04 05:38:55,594,20,26.3,0
299190,2021-12-04 05:39:57,217,967,72.42,0
299191,2021-12-04 05:40:26,314,1236,53.03,0
299192,2021-12-04 05:41:01,158,1274,112.39,0
299193,2021-12-04 05:41:03,325,1124,54.06,0
299194,2021-12-04 05:41:09,741,476,9.99,0
299195,2021-12-04 05:41:44,224,40,43.01,0
299196,2021-12-04 05:42:03,241,1054,50.06,0
299197,2021-12-04 05:43:31,976,796,85.46,1
299198,2021-12-04 05:43:48,370,1366,3.85,0
299199,2021-12-04 05:46:45,998,1731,22.85,0
299200,2021-12-04 05:48:12,555,790,8.52,0
299201,2021-12-04 05:49:01,379,1758,54.94,0
299202,2021-12-04 05:49:16,333,868,43.6,0
299203,2021-12-04 05:50:08,100,880,26.29,0
299204,2021-12-04 05:51:51,720,1503,90.79,0
299205,2021-12-04 05:53:12,879,589,57.6,0
299206,2021-12-04 05:54:36,742,1934,39.94,0
299207,2021-12-04 05:55:03,873,1795,9.03,0
299208,2021-12-04 05:55:47,108,735,37.98,0
299209,2021-12-04 05:55:58,576,1400,53.42,0
299210,2021-12-04 05:57:20,289,588,22.23,0
299211,2021-12-04 05:57:50,319,1293,120.59,0
299212,2021-12-04 05:58:33,781,1281,16.59,0
299213,2021-12-04 05:58:52,224,40,55.6,0
299214,2021-12-04 05:59:24,389,1834,57.99,0
299215,2021-12-04 05:59:53,372,1905,29.82,0
299216,2021-12-04 06:00:34,645,909,48.83,0
299217,2021-12-04 06:01:15,91,777,56.7,0
299218,2021-12-04 06:01:40,83,884,113.35,0
299219,2021-12-04 06:02:49,584,59,54.78,0
299220,2021-12-04 06:03:12,154,547,27.22,0
299221,2021-12-04 06:03:13,927,314,44.32,0
299222,2021-12-04 06:03:49,288,1770,105.49,0
299223,2021-12-04 06:04:08,407,432,43.9,0
299224,2021-12-04 06:04:09,619,161,54.6,0
299225,2021-12-04 06:04:18,397,265,44.67,0
299226,2021-12-04 06:04:25,725,123,72.88,0
299227,2021-12-04 06:04:44,537,1380,55.0,0
299228,2021-12-04 06:06:20,864,1800,144.3,0
299229,2021-12-04 06:07:06,791,1521,153.41,0
299230,2021-12-04 06:07:52,982,1683,24.37,0
299231,2021-12-04 06:08:41,535,1955,16.4,1
299232,2021-12-04 06:09:05,364,1248,83.76,0
299233,2021-12-04 06:09:09,833,546,36.31,0
299234,2021-12-04 06:10:59,349,1931,111.21,0
299235,2021-12-04 06:11:12,149,1351,30.29,0
299236,2021-12-04 06:12:26,84,1631,70.97,0
299237,2021-12-04 06:12:34,31,1717,4.51,0
299238,2021-12-04 06:13:05,181,803,63.01,0
299239,2021-12-04 06:13:29,927,590,117.06,0
299240,2021-12-04 06:15:11,873,1195,8.04,0
299241,2021-12-04 06:15:46,819,936,87.33,0
299242,2021-12-04 06:16:53,68,391,37.94,0
299243,2021-12-04 06:18:43,271,1633,2.14,0
299244,2021-12-04 06:18:54,461,458,56.33,0
299245,2021-12-04 06:19:17,182,41,6.43,0
299246,2021-12-04 06:20:01,201,1759,114.1,0
299247,2021-12-04 06:20:09,601,969,7.06,0
299248,2021-12-04 06:20:39,868,1431,15.37,0
299249,2021-12-04 06:21:21,664,1657,54.98,0
299250,2021-12-04 06:21:40,714,1949,14.35,0
299251,2021-12-04 06:22:31,368,1225,41.56,0
299252,2021-12-04 06:22:46,427,1169,62.18,0
299253,2021-12-04 06:23:27,926,1433,80.87,0
299254,2021-12-04 06:24:10,732,138,81.74,0
299255,2021-12-04 06:24:16,277,1442,17.69,0
299256,2021-12-04 06:24:56,47,1512,50.08,0
299257,2021-12-04 06:25:37,200,509,9.24,0
299258,2021-12-04 06:26:09,281,1931,38.75,0
299259,2021-12-04 06:26:38,95,208,177.51,0
299260,2021-12-04 06:27:55,982,2,11.97,0
299261,2021-12-04 06:29:11,29,1115,111.29,0
299262,2021-12-04 06:29:37,879,1181,33.07,0
299263,2021-12-04 06:29:51,136,237,1.86,0
299264,2021-12-04 06:30:25,609,1489,16.59,0
299265,2021-12-04 06:30:29,30,961,139.88,0
299266,2021-12-04 06:30:47,624,1507,19.36,0
299267,2021-12-04 06:32:20,302,1850,5.79,0
299268,2021-12-04 06:33:15,712,751,39.53,0
299269,2021-12-04 06:35:34,515,637,62.63,0
299270,2021-12-04 06:35:47,297,79,22.34,0
299271,2021-12-04 06:37:00,308,1761,4.41,0
299272,2021-12-04 06:37:07,284,20,52.34,0
299273,2021-12-04 06:37:36,219,656,119.19,0
299274,2021-12-04 06:37:54,191,793,144.76,0
299275,2021-12-04 06:38:58,511,450,93.42,0
299276,2021-12-04 06:39:00,271,1633,3.54,0
299277,2021-12-04 06:41:07,149,446,21.44,0
299278,2021-12-04 06:43:07,256,1005,33.34,0
299279,2021-12-04 06:43:30,128,587,52.47,0
299280,2021-12-04 06:44:26,339,1976,65.34,0
299281,2021-12-04 06:44:32,798,982,59.73,0
299282,2021-12-04 06:44:52,177,535,20.05,0
299283,2021-12-04 06:44:59,259,904,26.44,0
299284,2021-12-04 06:45:09,868,23,7.74,0
299285,2021-12-04 06:45:58,702,1389,23.38,0
299286,2021-12-04 06:46:01,720,1056,69.69,0
299287,2021-12-04 06:47:02,460,1347,29.45,0
299288,2021-12-04 06:47:29,259,1393,18.98,0
299289,2021-12-04 06:48:28,171,750,46.66,0
299290,2021-12-04 06:48:36,990,1250,19.95,0
299291,2021-12-04 06:49:05,417,476,50.11,0
299292,2021-12-04 06:49:54,323,1947,5.97,0
299293,2021-12-04 06:50:08,360,212,40.71,0
299294,2021-12-04 06:50:45,882,1034,4.12,0
299295,2021-12-04 06:51:03,732,1317,51.35,0
299296,2021-12-04 06:51:28,979,1214,98.6,0
299297,2021-12-04 06:51:56,681,333,105.85,0
299298,2021-12-04 06:52:50,354,55,17.66,0
299299,2021-12-04 06:53:22,719,1210,49.91,0
299300,2021-12-04 06:53:27,507,867,44.7,0
299301,2021-12-04 06:53:38,720,915,88.46,0
299302,2021-12-04 06:53:45,841,441,41.15,0
299303,2021-12-04 06:54:39,448,1144,72.92,0
299304,2021-12-04 06:55:30,703,523,71.96,0
299305,2021-12-04 06:55:32,868,1849,27.66,0
299306,2021-12-04 06:56:18,717,329,72.44,0
299307,2021-12-04 06:56:26,750,160,46.38,0
299308,2021-12-04 06:56:42,517,206,72.94,0
299309,2021-12-04 06:56:47,180,1719,13.08,0
299310,2021-12-04 06:56:53,478,1718,73.2,0
299311,2021-12-04 06:57:02,724,656,131.42,0
299312,2021-12-04 06:57:09,668,402,81.37,0
299313,2021-12-04 06:58:46,358,1859,54.23,0
299314,2021-12-04 07:01:20,238,1253,21.27,0
299315,2021-12-04 07:01:39,283,1664,55.6,0
299316,2021-12-04 07:01:51,300,720,116.06,0
299317,2021-12-04 07:03:29,195,152,98.15,0
299318,2021-12-04 07:03:46,114,1163,53.29,0
299319,2021-12-04 07:04:01,600,1899,7.49,0
299320,2021-12-04 07:04:26,575,1888,64.6,0
299321,2021-12-04 07:05:13,956,1188,20.7,0
299322,2021-12-04 07:06:14,532,830,13.67,0
299323,2021-12-04 07:08:09,98,421,6.99,0
299324,2021-12-04 07:08:35,412,326,37.51,0
299325,2021-12-04 07:11:01,388,1947,27.55,0
299326,2021-12-04 07:11:10,504,635,35.46,0
299327,2021-12-04 07:11:17,913,1866,59.31,0
299328,2021-12-04 07:13:58,590,578,30.5,0
299329,2021-12-04 07:14:18,782,71,25.06,0
299330,2021-12-04 07:14:52,933,1731,38.04,0
299331,2021-12-04 07:15:11,642,966,15.51,0
299332,2021-12-04 07:15:25,776,33,53.27,0
299333,2021-12-04 07:15:47,197,436,85.12,0
299334,2021-12-04 07:15:55,584,872,56.02,0
299335,2021-12-04 07:16:00,260,1047,49.07,0
299336,2021-12-04 07:17:32,356,1023,39.6,0
299337,2021-12-04 07:17:59,315,1395,73.87,0
299338,2021-12-04 07:18:44,380,974,14.76,0
299339,2021-12-04 07:18:45,211,589,35.04,0
299340,2021-12-04 07:19:33,752,836,28.57,0
299341,2021-12-04 07:19:42,95,457,124.8,0
299342,2021-12-04 07:19:58,940,802,34.19,0
299343,2021-12-04 07:20:04,487,94,37.87,0
299344,2021-12-04 07:20:12,450,1202,192.38,0
299345,2021-12-04 07:21:13,122,601,18.79,0
299346,2021-12-04 07:21:52,121,163,47.49,1
299347,2021-12-04 07:22:13,437,977,62.53,0
299348,2021-12-04 07:22:21,706,696,92.45,0
299349,2021-12-04 07:22:49,83,504,120.77,0
299350,2021-12-04 07:23:12,703,1664,92.52,0
299351,2021-12-04 07:24:59,597,1489,29.14,0
299352,2021-12-04 07:26:12,597,80,32.68,0
299353,2021-12-04 07:26:48,171,786,98.0,0
299354,2021-12-04 07:27:40,800,1364,59.24,0
299355,2021-12-04 07:28:00,135,49,35.85,0
299356,2021-12-04 07:28:31,504,1711,3.24,0
299357,2021-12-04 07:28:35,454,734,30.35,0
299358,2021-12-04 07:29:40,493,375,5.46,0
299359,2021-12-04 07:30:01,287,984,6.34,0
299360,2021-12-04 07:30:04,608,1053,11.51,0
299361,2021-12-04 07:30:28,654,30,64.53,0
299362,2021-12-04 07:30:28,769,1695,72.55,0
299363,2021-12-04 07:30:55,887,744,53.31,0
299364,2021-12-04 07:31:25,829,375,5.14,0
299365,2021-12-04 07:31:30,813,1538,121.38,0
299366,2021-12-04 07:34:25,826,1960,74.01,0
299367,2021-12-04 07:35:07,886,1609,50.78,0
299368,2021-12-04 07:35:50,500,1335,23.03,0
299369,2021-12-04 07:35:50,636,1316,134.46,0
299370,2021-12-04 07:36:10,329,684,71.54,0
299371,2021-12-04 07:38:09,530,556,5.28,0
299372,2021-12-04 07:38:40,609,1069,19.39,0
299373,2021-12-04 07:39:07,748,625,35.06,0
299374,2021-12-04 07:40:09,744,1024,67.79,0
299375,2021-12-04 07:40:32,95,1297,72.78,0
299376,2021-12-04 07:40:35,282,1521,9.5,0
299377,2021-12-04 07:42:21,786,12,67.74,0
299378,2021-12-04 07:46:27,697,1009,108.48,0
299379,2021-12-04 07:47:01,821,1643,127.42,0
299380,2021-12-04 07:47:02,833,321,29.88,0
299381,2021-12-04 07:47:04,389,1834,64.95,0
299382,2021-12-04 07:47:07,521,905,182.33,0
299383,2021-12-04 07:47:33,644,1619,59.04,0
299384,2021-12-04 07:47:51,421,1300,47.87,0
299385,2021-12-04 07:48:13,567,1548,10.71,0
299386,2021-12-04 07:48:34,192,568,32.01,0
299387,2021-12-04 07:48:46,919,1959,58.84,0
299388,2021-12-04 07:49:05,116,620,27.94,0
299389,2021-12-04 07:51:08,540,1379,68.37,0
299390,2021-12-04 07:51:22,129,1600,70.68,0
299391,2021-12-04 07:51:29,211,941,114.96,0
299392,2021-12-04 07:51:47,611,1845,107.14,0
299393,2021-12-04 07:52:03,424,1575,59.41,0
299394,2021-12-04 07:53:00,1,378,49.74,0
299395,2021-12-04 07:53:26,938,170,12.46,0
299396,2021-12-04 07:53:43,948,521,6.13,0
299397,2021-12-04 07:53:44,283,523,20.94,0
299398,2021-12-04 07:53:45,841,828,102.25,0
299399,2021-12-04 07:54:12,968,1411,84.72,1
299400,2021-12-04 07:54:23,295,1443,25.55,0
299401,2021-12-04 07:54:52,687,1501,18.58,0
299402,2021-12-04 07:54:57,348,112,54.58,0
299403,2021-12-04 07:55:20,536,811,73.67,0
299404,2021-12-04 07:55:24,665,115,30.14,0
299405,2021-12-04 07:55:58,209,237,14.98,0
299406,2021-12-04 07:56:23,564,536,105.65,0
299407,2021-12-04 07:56:41,600,1320,11.95,0
299408,2021-12-04 07:57:29,716,354,44.62,0
299409,2021-12-04 07:57:34,140,1184,102.79,0
299410,2021-12-04 07:58:31,100,1714,17.82,0
299411,2021-12-04 07:58:49,573,315,49.15,0
299412,2021-12-04 07:59:06,221,703,106.27,0
299413,2021-12-04 07:59:10,764,361,47.61,0
299414,2021-12-04 07:59:48,246,989,127.91,0
299415,2021-12-04 08:00:00,562,669,51.71,0
299416,2021-12-04 08:00:15,297,155,83.23,0
299417,2021-12-04 08:01:09,648,1556,14.33,0
299418,2021-12-04 08:02:21,935,1066,12.41,0
299419,2021-12-04 08:02:25,821,1643,119.38,0
299420,2021-12-04 08:03:02,668,390,124.34,0
299421,2021-12-04 08:03:29,195,1337,142.21,0
299422,2021-12-04 08:03:57,703,1664,53.04,0
299423,2021-12-04 08:03:58,712,1929,6.39,0
299424,2021-12-04 08:04:39,372,1249,51.11,0
299425,2021-12-04 08:04:50,798,545,77.04,0
299426,2021-12-04 08:05:13,526,137,77.62,0
299427,2021-12-04 08:05:29,638,12,53.56,0
299428,2021-12-04 08:05:42,662,254,49.44,0
299429,2021-12-04 08:07:26,329,892,114.48,0
299430,2021-12-04 08:07:42,117,1701,33.65,0
299431,2021-12-04 08:07:48,37,1371,20.34,0
299432,2021-12-04 08:09:00,300,391,156.36,0
299433,2021-12-04 08:09:12,169,738,33.28,0
299434,2021-12-04 08:09:41,291,13,85.63,0
299435,2021-12-04 08:09:48,169,1767,9.19,0
299436,2021-12-04 08:10:32,9,983,134.89,0
299437,2021-12-04 08:10:42,969,533,112.16,0
299438,2021-12-04 08:10:53,733,639,94.69,0
299439,2021-12-04 08:11:02,69,1392,42.24,0
299440,2021-12-04 08:11:51,524,1415,12.76,0
299441,2021-12-04 08:12:06,188,463,37.22,0
299442,2021-12-04 08:12:58,390,1625,5.8,0
299443,2021-12-04 08:13:09,255,1405,95.7,0
299444,2021-12-04 08:13:16,161,1806,8.25,0
299445,2021-12-04 08:15:38,468,1255,33.01,0
299446,2021-12-04 08:15:53,336,458,17.04,0
299447,2021-12-04 08:16:33,98,397,5.39,0
299448,2021-12-04 08:17:15,81,1069,30.91,0
299449,2021-12-04 08:17:30,340,227,42.11,0
299450,2021-12-04 08:17:38,889,832,8.76,0
299451,2021-12-04 08:17:46,650,986,96.4,0
299452,2021-12-04 08:19:35,727,979,14.06,0
299453,2021-12-04 08:20:00,589,743,28.99,0
299454,2021-12-04 08:20:24,954,1919,35.99,0
299455,2021-12-04 08:22:14,287,594,10.43,0
299456,2021-12-04 08:22:19,938,1990,41.02,0
299457,2021-12-04 08:22:27,797,1962,29.23,0
299458,2021-12-04 08:22:30,356,736,56.58,0
299459,2021-12-04 08:22:48,116,1937,66.42,0
299460,2021-12-04 08:23:02,568,1513,46.05,0
299461,2021-12-04 08:23:36,171,163,97.01,0
299462,2021-12-04 08:23:46,517,206,29.91,0
299463,2021-12-04 08:25:37,969,1049,57.16,0
299464,2021-12-04 08:26:02,209,1404,50.52,0
299465,2021-12-04 08:26:06,712,830,24.95,0
299466,2021-12-04 08:26:11,212,275,34.63,0
299467,2021-12-04 08:27:13,102,1112,5.74,0
299468,2021-12-04 08:27:15,809,1502,65.7,0
299469,2021-12-04 08:27:39,515,395,36.6,0
299470,2021-12-04 08:28:20,791,1521,108.77,0
299471,2021-12-04 08:29:26,214,1122,14.95,0
299472,2021-12-04 08:29:31,125,1211,88.25,0
299473,2021-12-04 08:29:44,935,1192,6.35,0
299474,2021-12-04 08:30:09,787,209,60.15,0
299475,2021-12-04 08:30:21,301,888,55.62,0
299476,2021-12-04 08:30:41,49,533,6.28,0
299477,2021-12-04 08:30:42,962,1137,38.14,0
299478,2021-12-04 08:33:32,578,1868,129.76,0
299479,2021-12-04 08:34:33,195,1038,72.23,0
299480,2021-12-04 08:35:12,228,827,74.45,0
299481,2021-12-04 08:35:28,389,1669,64.93,0
299482,2021-12-04 08:35:49,437,231,14.79,0
299483,2021-12-04 08:36:47,808,775,8.29,0
299484,2021-12-04 08:37:22,656,1921,44.46,0
299485,2021-12-04 08:38:43,51,211,43.82,0
299486,2021-12-04 08:38:48,291,878,57.33,0
299487,2021-12-04 08:39:22,406,1917,20.75,0
299488,2021-12-04 08:41:01,79,115,143.59,0
299489,2021-12-04 08:41:43,720,1018,91.99,0
299490,2021-12-04 08:41:56,376,1559,75.28,0
299491,2021-12-04 08:42:10,924,1525,41.21,0
299492,2021-12-04 08:43:06,562,1460,59.68,0
299493,2021-12-04 08:43:24,482,1494,3.65,0
299494,2021-12-04 08:43:44,170,1802,5.13,0
299495,2021-12-04 08:43:51,863,437,112.52,0
299496,2021-12-04 08:44:25,992,999,45.49,0
299497,2021-12-04 08:44:56,457,22,39.18,0
299498,2021-12-04 08:44:59,399,1668,159.56,0
299499,2021-12-04 08:45:23,927,1573,84.64,0
299500,2021-12-04 08:47:00,792,190,95.76,0
299501,2021-12-04 08:47:28,580,916,162.58,0
299502,2021-12-04 08:47:46,271,267,10.57,0
299503,2021-12-04 08:48:47,315,1135,46.13,0
299504,2021-12-04 08:49:02,809,1250,78.22,0
299505,2021-12-04 08:49:39,454,1299,77.77,0
299506,2021-12-04 08:49:53,612,328,76.26,0
299507,2021-12-04 08:50:02,913,1283,35.24,0
299508,2021-12-04 08:51:03,870,609,44.44,0
299509,2021-12-04 08:51:21,748,168,7.82,0
299510,2021-12-04 08:51:26,117,864,25.45,0
299511,2021-12-04 08:51:32,375,377,38.56,0
299512,2021-12-04 08:51:53,997,957,27.43,0
299513,2021-12-04 08:52:02,290,629,16.6,0
299514,2021-12-04 08:52:21,301,444,55.98,0
299515,2021-12-04 08:52:35,990,1549,23.3,0
299516,2021-12-04 08:52:53,978,423,18.01,1
299517,2021-12-04 08:53:05,170,1743,6.59,0
299518,2021-12-04 08:55:32,849,784,129.85,0
299519,2021-12-04 08:55:34,319,273,141.6,0
299520,2021-12-04 08:56:49,998,1368,21.37,0
299521,2021-12-04 08:56:56,684,724,38.48,0
299522,2021-12-04 08:58:48,954,132,9.06,0
299523,2021-12-04 08:59:11,335,1183,97.31,0
299524,2021-12-04 08:59:36,1,571,36.02,0
299525,2021-12-04 08:59:45,497,1123,35.17,0
299526,2021-12-04 09:00:56,901,271,52.53,0
299527,2021-12-04 09:01:37,987,172,16.12,0
299528,2021-12-04 09:02:08,27,1818,5.45,0
299529,2021-12-04 09:02:53,255,1405,88.42,0
299530,2021-12-04 09:03:06,972,711,8.51,0
299531,2021-12-04 09:03:31,561,1631,63.97,0
299532,2021-12-04 09:03:53,587,512,19.59,0
299533,2021-12-04 09:04:26,67,1848,34.59,0
299534,2021-12-04 09:04:39,179,937,17.94,0
299535,2021-12-04 09:04:43,679,797,20.87,0
